Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2432,-0.1437,-9.9766,0.0862,0.0037,-0.0040,0.0285
2440,-0.1844,-9.9814,0.0718,0.0027,-0.0072,0.0304
2448,-0.1197,-9.9647,0.1197,0.0021,-0.0064,0.0296
2455,-0.1652,-9.9455,0.0718,0.0035,-0.0059,0.0282
2463,-0.1437,-9.9766,0.0575,0.0048,-0.0051,0.0304
2471,-0.1317,-9.9407,0.0239,0.0037,-0.0083,0.0306
2480,-0.1484,-9.9742,0.0527,0.0045,-0.0080,0.0312
2488,-0.1844,-9.9647,0.0766,0.0019,-0.0091,0.0298
2496,-0.0958,-9.9790,0.0958,0.0021,-0.0085,0.0282
2503,-0.1604,-10.0078,0.0215,0.0040,-0.0069,0.0293
2511,-0.1652,-9.9455,0.0862,0.0024,-0.0093,0.0288
2520,-0.1317,-9.9288,0.0455,0.0037,-0.0091,0.0314
2528,-0.1365,-9.9671,0.0862,0.0011,-0.0091,0.0290
2536,-0.1460,-9.9599,0.1125,-0.0024,-0.0037,0.0264
2543,-0.1532,-9.9455,0.0503,0.0032,-0.0091,0.0290
2551,-0.1748,-9.9838,0.0144,0.0045,-0.0075,0.0280
2560,-0.1317,-10.0149,0.0383,0.0029,-0.0059,0.0304
2568,-0.1772,-9.9742,0.0694,0.0024,-0.0072,0.0314
2576,-0.1772,-9.9862,0.0718,0.0016,-0.0072,0.0296
2584,-0.1269,-9.9814,-0.0024,0.0043,-0.0051,0.0306
2591,-0.1077,-9.9168,0.1508,0.0045,-0.0067,0.0280
2599,-0.1030,-9.9407,0.0838,0.0011,-0.0075,0.0290
2608,-0.1652,-9.9671,0.0024,0.0029,-0.0051,0.0285
2616,-0.1532,-9.9623,0.0479,0.0045,-0.0072,0.0288
2624,-0.1628,-9.9431,0.0192,0.0000,-0.0059,0.0282
2631,-0.1580,-9.9479,0.0000,0.0027,-0.0093,0.0301
2639,-0.1365,-9.9264,-0.0383,0.0024,-0.0077,0.0301
2648,-0.2203,-9.9742,0.1341,0.0043,-0.0077,0.0304
2656,-0.1101,-9.9335,0.0359,0.0056,-0.0091,0.0301
2664,-0.1652,-9.9862,0.0503,0.0011,-0.0080,0.0314
2672,-0.1077,-9.9311,0.0790,0.0008,-0.0096,0.0309
2679,-0.1197,-9.9671,0.0527,0.0040,-0.0059,0.0290
2688,-0.1556,-9.9599,0.0958,0.0045,-0.0051,0.0290
2696,-0.1796,-9.9862,0.1317,0.0016,-0.0051,0.0296
2704,-0.1413,-9.9455,0.0048,0.0045,-0.0019,0.0269
2712,-0.1580,-9.8809,-0.0048,0.0069,-0.0093,0.0285
2719,-0.1556,-9.9527,0.1221,0.0024,-0.0099,0.0285
2727,-0.1125,-9.9862,0.1867,0.0035,-0.0059,0.0298
2736,-0.1293,-9.9838,0.0862,0.0013,-0.0067,0.0296
2744,-0.2227,-9.9431,0.0934,0.0016,-0.0077,0.0309
2752,-0.1365,-9.9096,-0.0096,0.0037,-0.0093,0.0312
2760,-0.1484,-9.9982,0.0287,0.0056,-0.0104,0.0285
2767,-0.1628,-9.9790,0.0862,0.0029,-0.0067,0.0312
2776,-0.2035,-9.9240,0.0910,0.0003,-0.0075,0.0320
2784,-0.1245,-9.9623,-0.0096,0.0051,-0.0072,0.0280
2792,-0.1604,-9.8904,0.1030,0.0003,-0.0061,0.0288
2800,-0.1508,-9.9407,0.1149,0.0005,-0.0112,0.0306
2807,-0.1101,-9.9790,0.1149,0.0035,-0.0093,0.0290
2816,-0.1197,-9.9479,0.0910,0.0005,-0.0045,0.0290
