Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2895,-1.6281,-9.7276,0.2418,0.0045,-0.0005,0.0282
2904,-1.6807,-9.7995,0.1030,0.0056,-0.0077,0.0301
2912,-1.6592,-9.7947,0.2466,0.0040,-0.0056,0.0288
2920,-1.5945,-9.8521,0.3017,0.0032,-0.0072,0.0285
2928,-1.6352,-9.7947,0.2131,0.0008,-0.0043,0.0322
2935,-1.6448,-9.8162,0.2346,0.0032,-0.0024,0.0298
2944,-1.6520,-9.7947,0.1628,0.0024,-0.0013,0.0296
2952,-1.6161,-9.7971,0.1963,0.0021,-0.0021,0.0306
2960,-1.6688,-9.8019,0.1844,0.0000,0.0000,0.0306
2968,-1.6161,-9.8090,0.1867,0.0059,-0.0067,0.0282
2975,-1.6592,-9.8569,0.2538,0.0003,-0.0053,0.0298
2983,-1.6376,-9.7827,0.1987,0.0035,-0.0040,0.0306
2992,-1.6712,-9.7588,0.2274,0.0037,-0.0040,0.0290
3000,-1.7119,-9.7731,0.2538,-0.0003,-0.0008,0.0282
3008,-1.5969,-9.7157,0.2107,0.0024,-0.0037,0.0277
3016,-1.6161,-9.8402,0.2131,0.0035,0.0027,0.0317
3023,-1.6137,-9.8114,0.2203,-0.0013,-0.0027,0.0320
3032,-1.6448,-9.7683,0.2682,0.0029,-0.0051,0.0333
3040,-1.6544,-9.7827,0.2538,0.0032,-0.0011,0.0285
3048,-1.5802,-9.7827,0.2682,0.0032,-0.0051,0.0285
3056,-1.5802,-9.8043,0.1389,0.0043,-0.0045,0.0285
3063,-1.5969,-9.7659,0.2418,0.0029,-0.0056,0.0304
3072,-1.6448,-9.7636,0.1580,0.0024,-0.0011,0.0272
3080,-1.6281,-9.7779,0.2945,0.0027,-0.0011,0.0282
3088,-1.6376,-9.7755,0.2298,0.0061,-0.0029,0.0312
3096,-1.6065,-9.8162,0.2610,0.0051,-0.0005,0.0288
3104,-1.6712,-9.8043,0.2274,0.0051,0.0000,0.0314
3111,-1.6185,-9.7755,0.3089,0.0035,0.0008,0.0256
3120,-1.5874,-9.7755,0.2945,0.0024,0.0027,0.0290
3128,-1.6424,-9.7995,0.2490,0.0013,0.0053,0.0266
3136,-1.6592,-9.8019,0.3184,0.0000,0.0037,0.0290
3144,-1.6185,-9.8282,0.2370,0.0013,0.0016,0.0272
3151,-1.5874,-9.7851,0.2011,0.0051,0.0035,0.0293
3160,-1.6903,-9.7755,0.2586,0.0085,0.0075,0.0314
3168,-1.6735,-9.7923,0.1149,0.0072,0.0045,0.0322
