Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3304,-1.1851,-9.5912,0.1796,0.3533,-0.0959,0.0485
3312,-1.2234,-9.5888,0.2274,0.3866,-0.0957,0.0474
3320,-1.1756,-9.5984,0.1891,0.4096,-0.1037,0.0421
3328,-1.1444,-9.5768,0.2011,0.4402,-0.1031,0.0376
3336,-1.2139,-9.6606,0.2274,0.4687,-0.1069,0.0352
3344,-1.1899,-9.7181,0.2634,0.5007,-0.1108,0.0298
3352,-1.2043,-9.7300,0.1748,0.5228,-0.1132,0.0213
3360,-1.2378,-9.7659,0.2394,0.5470,-0.1148,0.0157
3368,-1.2019,-9.8402,0.2107,0.5697,-0.1140,0.0072
3376,-1.1995,-9.8785,0.2418,0.5899,-0.1124,0.0008
3384,-1.2210,-9.8234,0.1796,0.6102,-0.1130,-0.0040
3392,-1.2378,-9.9072,0.1867,0.6294,-0.1191,-0.0112
3400,-1.2091,-9.9335,0.1484,0.6515,-0.1231,-0.0187
3408,-1.2186,-9.9527,0.1365,0.6702,-0.1263,-0.0269
3416,-1.2282,-10.0772,0.1149,0.6888,-0.1231,-0.0312
3424,-1.2522,-10.0580,0.1149,0.7040,-0.1228,-0.0362
3432,-1.2665,-10.0580,0.0934,0.7208,-0.1268,-0.0418
3440,-1.2929,-10.0820,0.1652,0.7312,-0.1244,-0.0421
3448,-1.3288,-10.1754,0.1413,0.7474,-0.1290,-0.0429
3457,-1.3001,-10.1658,0.2107,0.7650,-0.1319,-0.0450
